iteration,step,reward,is_terminated
8,2,0,False
8,3,0,False
8,4,0,False
8,5,0,False
8,6,0,False
8,7,0,False
8,8,0,False
8,9,0,False
8,10,0,False
8,11,0,False
8,12,0,False
8,13,0,False
8,14,0,False
8,15,0,False
8,16,0,False
8,17,0,False
8,18,0,False
8,19,0,False
8,20,0,False
8,21,0,False
8,22,0,False
8,23,0,False
8,24,0,False
8,25,0,False
8,26,0,False
8,27,0,False
8,28,0,False
8,29,0,False
8,30,0,False
8,31,0,False
8,32,0,False
8,33,0,False
8,34,0,False
8,35,0,False
8,36,0,False
8,37,0,False
8,38,0,False
8,39,0,False
8,40,0,False
8,41,0,False
8,42,0,False
8,43,0,False
8,44,0,False
8,45,0,False
8,46,0,False
8,47,0,False
8,48,0,False
8,49,0,False
8,50,0,False
8,51,0,False
8,52,0,False
8,53,0,False
8,54,0,False
8,55,0,False
8,56,0,False
8,57,0,False
8,58,0,False
8,59,0,False
8,60,0,False
8,61,0,False
8,62,0,False
8,63,0,False
9,0,0,False
9,1,0,False
9,2,0,False
9,3,0,False
9,4,0,False
9,5,0,False
9,6,0,False
9,7,0,False
9,8,0,False
9,9,0,False
9,10,0,False
9,11,0,False
9,12,0,False
9,13,0,False
9,14,0,False
9,15,0,False
9,16,0,False
9,17,0,False
9,18,0,False
9,19,0,False
9,20,0,True
